,AAC|C,AAC|E,AAC|F,AAC|G,AAC|H,AAC|I,AAC|K,AAC|L,AAC|M,AAC|P,AAC|Q,AAC|R,AAC|S,AAC|W,AAC|Y,PAAC|R,PAAC|D,PAAC|C,PAAC|E,PAAC|G,PAAC|H,PAAC|I,PAAC|L,PAAC|K,PAAC|F,PAAC|P,PAAC|S,PAAC|W,PAAC|V,PAAC|lambda1,PAAC|lambda2,PAAC|lambda3,PHYC|Net Charge,PHYC|Hydrophobic Moment,PHYC|Hydrophobicity,PHYC|Aromacity,PHYC|Alpha Helical Propensity,PHYC|Aliphatic Index,PHYC|Boman Index,BLOSUM4,BLOSUM17,BLOSUM18,BLOSUM19,BLOSUM41,BLOSUM42,BLOSUM59,BLOSUM85,BLOSUM87,BLOSUM92,BLOSUM105,BLOSUM114,BLOSUM115,BLOSUM118,BLOSUM119,BLOSUM125,BLOSUM129,BLOSUM134,BLOSUM136,BLOSUM138,BLOSUM156,BLOSUM158,BLOSUM161,BLOSUM164,BLOSUM170,BLOSUM195,BLOSUM197,BLOSUM215,BLOSUM237,BLOSUM240,BLOSUM245,BLOSUM255,BLOSUM258,BLOSUM276,BLOSUM305,BLOSUM318,BLOSUM319,BLOSUM329,ZSCALE4,ZSCALE5,ZSCALE6,ZSCALE9,ZSCALE11,ZSCALE23,ZSCALE25,ZSCALE26,ZSCALE28,ZSCALE32,ZSCALE33,ZSCALE34,ZSCALE35,ZSCALE38,ZSCALE45,ZSCALE52,ZSCALE56,ZSCALE65,ZSCALE68,ZSCALE79,ZSCALE80
25,22.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0,11.1111111111111,11.1111111111111,0.0,11.1111111111111,11.1111111111111,11.1111111111111,0.0,0.0,0.238631492493418,0.0,0.477262984986837,0.0,0.0,0.0,0.0,0.238631492493418,0.0,0.0,0.0,0.238631492493418,0.0,0.238631492493418,0.194169645319255,0.253853080465699,0.313345781721628,0.714176409857132,0.215885054425395,-0.388888888888889,0.0,1.08555555555556,75.5555555555555,1.39555555555556,-3,0,-3,-1,0,-3,-2,-1.0,0.0,0.0,-1.0,0.0,-3.0,-2.0,-1.0,-1.0,-2.0,0.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.85,-0.02,0.75,-1.46,0.84,1.15,0.67,-4.28,-1.49,-0.22,0.47,1.94,-0.98,3.71,0.66,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,16.6666666666667,0.0,0.0,0.0,0.0,16.6666666666667,0.0,0.0,0.0,16.6666666666667,16.6666666666667,0.0,0.0,0.191497005709964,0.191497005709964,0.0,0.0,0.0,0.0,0.0,0.191497005709964,0.0,0.191497005709964,0.0,0.191497005709964,0.0,0.0,0.327953829003396,0.171131442401284,0.309417722885355,-0.238787624770854,0.168759526512957,0.266666666666667,0.166666666666667,1.00166666666667,65.0,3.6183333333333296,-3,-2,1,3,-2,-2,-3,-3.0,0.0,2.0,-1.0,0.0,-3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,-0.62,2.39,-1.39,3.98,-3.5,-0.17,-4.28,-1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,8.33333333333333,0.0,0.0,8.33333333333333,0.0,8.33333333333333,16.6666666666667,0.0,16.6666666666667,8.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.294969003351943,0.0,0.294969003351943,0.0,0.0,0.294969003351943,0.589938006703886,0.294969003351943,0.294969003351943,0.213901878945488,0.26226192458405,0.228867193118519,-0.178837421790261,0.239163594441221,-0.583333333333333,0.0833333333333333,1.05,73.3333333333333,1.18916666666667,-3,0,-3,-1,1,-1,-2,-3.0,2.0,1.0,0.0,-2.0,-1.0,-3.0,-2.0,-1.0,-3.0,0.0,-2.0,-2.0,-3.0,11.0,1.0,0.0,-2.0,7.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.85,-0.02,3.05,-1.15,2.39,-1.44,0.66,0.24,0.6,-1.3,-1.49,-0.72,0.84,0.59,0.67,-2.32,1.75,0.0,0.0,0.0,0.0
28,10.0,5.0,5.0,15.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,10.0,5.0,0.0,0.0,0.543554373928552,0.0,0.543554373928552,0.271777186964276,0.815331560892828,0.271777186964276,0.271777186964276,0.0,0.271777186964276,0.271777186964276,0.271777186964276,0.271777186964276,0.0,0.543554373928552,0.266689668884274,0.260434282369482,0.201098861781969,1.82926528342008,0.328912038094332,0.07,0.05,0.9555,53.5,1.8885,-3,-2,1,3,0,-1,-2,9.0,-4.0,-3.0,-3.0,-3.0,-2.0,-3.0,-2.0,-3.0,0.0,-3.0,0.0,-2.0,-1.0,-4.0,-1.0,-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,-2.0,0.0,-1.0,-3.0,-2.0,9.0,-2.0,-2.0,-2.0,0.54,-0.62,0.75,-1.46,0.75,3.71,-2.65,3.52,-3.5,0.5,-1.44,-1.34,0.66,1.84,-0.17,1.95,3.11,1.3,-1.71,0.18,-2.65
29,0.0,0.0,8.33333333333333,0.0,8.33333333333333,8.33333333333333,0.0,8.33333333333333,0.0,0.0,0.0,0.0,16.6666666666667,0.0,16.6666666666667,0.0,0.0,0.0,0.0,0.0,0.374137131189937,0.374137131189937,0.374137131189937,0.0,0.374137131189937,0.0,0.748274262379874,0.0,0.0,0.212756445288612,0.215063444555343,0.198042978966107,-0.154722199554112,0.190047492616629,-0.916666666666667,0.25,0.923333333333334,65.0,1.445,-3,-2,2,7,-2,0,2,-1.0,-1.0,-1.0,-1.0,0.0,-3.0,-3.0,-1.0,-1.0,-2.0,-2.0,1.0,-2.0,1.0,-4.0,-1.0,-4.0,2.0,-3.0,-2.0,-4.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-1.47,2.39,-1.39,2.47,-1.12,-0.4,-3.89,-1.71,-2.18,-1.12,-1.46,-0.4,1.04,0.84,1.94,2.39,0.0,0.0,0.0,0.0
30,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.247244938770201,0.0,0.247244938770201,0.0,0.247244938770201,0.0,0.0,0.247244938770201,0.0,0.0,0.0,0.247244938770201,0.0,0.494489877540403,0.25386846116078,0.234691752194287,0.264194847874731,0.750190624190292,0.404398641654825,-0.26,0.0,0.966,107.0,1.457,-3,-1,-2,-2,1,-1,-2,-3.0,0.0,0.0,-3.0,-3.0,-2.0,-2.0,-3.0,-3.0,0.0,-3.0,-1.0,-3.0,-2.0,-3.0,0.0,-3.0,3.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,0.24,-0.14,2.39,1.04,1.61,2.05,0.36,2.5,-3.5,1.99,-0.17,-1.54,-0.02,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,9.09090909090909,9.09090909090909,18.1818181818182,0.0,0.0,0.0,9.09090909090909,0.0,9.09090909090909,9.09090909090909,18.1818181818182,0.0,0.0,9.09090909090909,0.36722993140906,0.0,0.0,0.18361496570453,0.36722993140906,0.0,0.0,0.18361496570453,0.0,0.18361496570453,0.18361496570453,0.0,0.0,0.0,0.332198293523517,0.275712873119965,0.208473867651989,0.76189307536351,0.251941511902657,0.190909090909091,0.181818181818182,0.968181818181818,44.5454545454546,2.79454545454546,-2,-1,-3,-2,-1,0,-2,0.0,-1.0,-1.0,-2.0,3.0,-3.0,2.0,7.0,-3.0,0.0,-3.0,0.0,-2.0,0.0,-2.0,-1.0,-2.0,-3.0,-4.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,-0.17,2.05,-0.82,3.11,0.6,1.3,-2.54,0.43,0.5,-1.44,-1.34,0.66,0.36,-0.17,-1.3,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,14.2857142857143,0.0,0.0,14.2857142857143,0.0,28.5714285714286,0.0,0.0,28.5714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629672909388425,0.0,0.629672909388425,0.0,0.0,1.25934581877685,1.25934581877685,0.0,0.0,0.167007079551548,0.105210254381371,0.098109756678656,0.0457030558329422,0.219582973489823,-0.3,0.0,0.86,55.7142857142857,1.30142857142857,-1,-1,-4,-3,1,-1,-2,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-3.0,-2.0,-1.0,-3.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,2.47,3.9,2.39,-1.12,-0.4,2.39,1.15,-1.3,-1.49,-0.72,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,10.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,15.0,5.0,0.0,5.0,0.691208268330573,0.0,0.460805512220382,0.0,0.230402756110191,0.230402756110191,0.230402756110191,0.230402756110191,0.230402756110191,0.0,0.230402756110191,0.230402756110191,0.0,0.0,0.352754314914484,0.160148217690409,0.256694711284916,3.82544582054787,0.125406292879065,0.095,0.05,1.0295,59.0,2.634,1,0,-4,-2,-1,-2,-1,9.0,-4.0,-3.0,-3.0,-3.0,-2.0,-3.0,-2.0,0.0,-2.0,-2.0,1.0,-3.0,0.0,-2.0,4.0,-2.0,-1.0,-1.0,5.0,-2.0,1.0,-2.0,0.0,-1.0,-3.0,1.0,9.0,-2.0,-2.0,-3.0,-1.15,1.61,3.52,1.99,-4.28,3.71,-2.65,3.52,-3.5,-2.32,0.6,-0.14,1.3,-1.44,1.3,1.95,2.39,1.3,0.6,0.18,-2.65
34,0.0,0.0,6.66666666666667,0.0,0.0,0.0,13.3333333333333,13.3333333333333,0.0,6.66666666666667,0.0,0.0,6.66666666666667,0.0,6.66666666666667,0.0,0.285672109714023,0.0,0.0,0.0,0.0,0.0,0.571344219428046,0.571344219428046,0.285672109714023,0.285672109714023,0.285672109714023,0.0,0.571344219428046,0.196566013262436,0.232223766461011,0.28553811056253,0.758225372132144,0.268402048048793,-0.26,0.133333333333333,1.018,104.0,0.265333333333333,6,-1,-4,-3,-1,-2,-3,0.0,-1.0,-1.0,-2.0,6.0,-4.0,1.0,3.0,-1.0,-3.0,-1.0,-2.0,-3.0,4.0,-3.0,0.0,-3.0,3.0,-3.0,-2.0,-3.0,-1.0,-2.0,-1.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,-2.46,0.75,2.29,1.49,-1.66,0.6,1.3,-4.22,1.06,-2.64,-1.54,-0.85,-0.02,1.15,-0.02,-1.3,2.29,-0.4,0.6,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857143,0.0,0.0,14.2857142857143,14.2857142857143,14.2857142857143,0.0,0.0,0.0,0.286693011195545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286693011195545,0.0,0.286693011195545,0.0,0.0,0.0,0.344530851873956,0.303753837363307,0.0650222995671914,1.39718759346763,0.37858304226381,0.7,0.0,0.987142857142857,14.2857142857143,4.19142857142857,-1,5,-2,-2,-1,5,-2,-3.0,2.0,1.0,-3.0,-3.0,-1.0,-3.0,-2.0,0.0,-2.0,-2.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.46,-0.4,-1.66,0.7,3.52,-1.44,0.66,2.29,-2.49,-2.32,0.6,-0.14,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,14.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5714285714286,28.5714285714286,0.0,0.0,0.384166650720185,0.0,0.0,0.0,0.192083325360093,0.0,0.0,0.0,0.0,0.0,0.0,0.384166650720185,0.0,0.192083325360093,0.346827589010509,0.367314765759257,0.0937743198701418,1.7600816143893,0.59568167958632,0.757142857142857,0.0,0.847142857142857,41.4285714285714,5.47142857142857,-2,-1,-3,-2,0,-2,-3,-1.0,-2.0,-2.0,-1.0,-2.0,-1.0,-3.0,-2.0,-3.0,1.0,-3.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,-0.17,2.39,-1.39,2.05,-1.54,-0.02,2.39,1.15,1.62,1.04,-1.15,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,22.2222222222222,0.0,0.0,22.2222222222222,0.0,11.1111111111111,11.1111111111111,0.0,0.0,0.0,0.0,11.1111111111111,11.1111111111111,0.0,0.0,0.205361454239268,0.205361454239268,0.410722908478535,0.0,0.410722908478535,0.0,0.205361454239268,0.0,0.205361454239268,0.0,0.0,0.205361454239268,0.0,0.0,0.248174808395395,0.310078890878624,0.236384846486713,0.740411394032126,0.449629550234052,0.611111111111111,0.0,0.928888888888889,43.3333333333333,2.58111111111111,-3,-1,-2,-2,-1,2,-2,-3.0,-2.0,-2.0,-3.0,-3.0,-1.0,-4.0,-3.0,-1.0,-1.0,-2.0,4.0,-3.0,-2.0,-3.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,2.05,-0.82,2.29,0.36,-0.38,3.98,1.93,-1.07,1.15,-1.39,0.67,-1.71,-2.65,0.0,0.0,0.0,0.0,0.0,0.0
38,28.5714285714286,0.0,0.0,28.5714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857143,0.0,14.2857142857143,0.0,0.146760334902703,0.146760334902703,0.293520669805406,0.0,0.293520669805406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146760334902703,0.0,0.354852555393543,0.148320525695287,0.350066584008468,-0.258589604968873,0.198974665052447,0.0857142857142857,0.142857142857143,0.904285714285714,0.0,2.41,-3,-1,-2,-2,0,-2,-3,-3.0,-2.0,-2.0,-2.0,1.0,-4.0,11.0,2.0,9.0,-3.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,3.52,1.99,2.05,0.36,-0.38,-4.36,0.59,-1.67,3.71,0.18,-2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6666666666667,16.6666666666667,0.0,0.0,25.0,0.0,16.6666666666667,0.0,0.3339397860041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6678795720082,1.0018193580123,0.0,0.3339397860041,0.220297920303779,0.275470694058196,0.170291599633926,-1.24077562686885,0.182288554391731,-0.441666666666667,0.166666666666667,0.926666666666667,32.5,0.720833333333333,-3,-2,2,7,4,-1,-2,-3.0,-1.0,-1.0,-3.0,-3.0,-1.0,-4.0,-3.0,-1.0,-1.0,-2.0,4.0,-3.0,-2.0,-3.0,-1.0,-1.0,-3.0,-2.0,-1.0,-2.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-1.47,2.39,-1.39,0.24,1.84,2.0,3.98,1.93,-1.07,1.15,-1.39,0.67,-1.54,2.0,-0.22,2.39,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857143,14.2857142857143,28.5714285714286,0.0,0.0,14.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505625583971257,0.0,0.0,1.01125116794251,0.505625583971257,0.0,0.0,0.16410001997719,0.152795289778512,0.177479106273041,-0.239898385810697,0.262916978334809,-0.442857142857143,0.0,0.974285714285714,70.0,0.137142857142857,-4,-1,-2,-1,4,-1,-2,-3.0,-1.0,-1.0,-3.0,-3.0,-2.0,-4.0,-2.0,-1.0,-1.0,-2.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,0.84,-1.66,0.7,0.24,1.84,2.0,3.05,1.04,-1.07,1.15,-1.39,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.172889452309761,0.0,0.0,0.172889452309761,0.0,0.0,0.0,0.172889452309761,0.172889452309761,0.172889452309761,0.172889452309761,0.0,0.172889452309761,0.0,0.232480570683113,0.326860322242728,0.267769654764398,0.76090407426451,0.213364908110088,-0.13,0.3,1.079,49.0,2.092,-4,-2,11,2,-1,0,-2,0.0,-1.0,-1.0,-2.0,3.0,-3.0,2.0,7.0,-3.0,0.0,-3.0,0.0,-2.0,-1.0,-3.0,-2.0,-3.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,-1.59,2.29,1.49,3.11,0.6,1.3,-2.54,0.43,0.5,-1.44,-1.34,0.66,-3.5,-0.62,0.0,0.0,0.0,0.0,0.0,0.0
42,22.2222222222222,11.1111111111111,0.0,11.1111111111111,0.0,0.0,11.1111111111111,0.0,0.0,11.1111111111111,11.1111111111111,11.1111111111111,0.0,0.0,0.0,0.295399475259799,0.0,0.590798950519598,0.295399475259799,0.295399475259799,0.0,0.0,0.0,0.295399475259799,0.0,0.295399475259799,0.0,0.0,0.295399475259799,0.221565481638953,0.229397521996887,0.25363752110436,0.742101095065491,0.300334261455254,0.633333333333333,0.0,1.01222222222222,32.2222222222222,2.80888888888889,-2,-1,-3,-2,0,-3,-2,-1.0,-2.0,-2.0,-3.0,-4.0,7.0,-4.0,-3.0,-3.0,-2.0,-3.0,0.0,-2.0,-1.0,-2.0,-1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,-0.17,2.29,1.49,0.84,-1.54,-0.02,-1.66,1.84,-4.06,0.36,-0.82,-0.38,3.71,0.66,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,14.2857142857143,0.0,28.5714285714286,0.0,0.0,0.0,28.5714285714286,0.0,0.0,0.0,0.296086483932708,0.148043241966354,0.0,0.0,0.0,0.0,0.148043241966354,0.296086483932708,0.0,0.0,0.0,0.0,0.0,0.0,0.402177756637004,0.118027476207494,0.331751525189147,0.761202375329145,0.168251052988265,0.457142857142857,0.0,1.05,167.142857142857,3.76714285714286,6,-1,-4,-3,-1,-2,-1,-1.0,-3.0,-2.0,-3.0,-3.0,-2.0,-3.0,-2.0,-1.0,-3.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,0.75,0.75,-1.46,-4.28,-1.49,0.84,3.52,-3.5,-1.73,-1.71,-0.84,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,14.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5714285714286,28.5714285714286,0.0,0.0,0.347239349651088,0.0,0.0,0.0,0.173619674825544,0.0,0.0,0.0,0.0,0.0,0.0,0.347239349651088,0.0,0.0,0.296266883289393,0.240605375795017,0.289508066090046,1.39817659456663,0.676965286614809,0.814285714285714,0.0,0.89,14.2857142857143,5.20857142857143,-1,5,-2,-2,-1,5,-2,-1.0,0.0,0.0,-1.0,-2.0,-1.0,-3.0,-2.0,-3.0,0.0,-3.0,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.46,-0.4,0.24,-0.14,3.52,1.15,0.67,2.39,1.15,2.5,-3.5,1.99,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857143,0.0,14.2857142857143,14.2857142857143,0.0,0.0,14.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357975797908207,0.0,0.0,0.357975797908207,0.0,0.357975797908207,0.715951595816414,0.237977371427313,0.183945741308119,0.220101089356362,-0.266011610044848,0.154822695026281,-1.2,0.142857142857143,0.96,138.571428571429,-1.03142857142857,-3,0,-3,-1,0,-1,-2,-3.0,2.0,1.0,-3.0,-4.0,7.0,-4.0,-3.0,-2.0,-2.0,1.0,-3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.85,-0.02,-4.28,-0.72,0.75,-1.44,0.66,-1.66,1.84,3.94,0.59,3.44,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,30.0,0.0,0.0,20.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.229826109624198,0.0,0.689478328872594,0.0,0.459652219248396,0.229826109624198,0.0,0.0,0.229826109624198,0.0,0.0,0.229826109624198,0.0,0.0,0.308753194047465,0.241886085191917,0.219534611136421,1.81656383124786,0.379635524664688,0.3,0.0,0.958,0.0,2.945,-3,-1,-2,-2,-1,2,-2,-3.0,0.0,0.0,-3.0,-3.0,-2.0,-2.0,-3.0,-3.0,0.0,-3.0,-1.0,-3.0,-1.0,-2.0,0.0,-1.0,-4.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,2.39,-1.39,2.29,1.04,1.61,2.05,0.36,2.5,-3.5,1.99,-0.17,3.71,-0.38,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,8.33333333333333,8.33333333333333,8.33333333333333,0.0,8.33333333333333,0.0,0.0,25.0,0.0,0.0,25.0,0.0,8.33333333333333,0.0,0.0,0.0,0.0,0.344859453685205,0.344859453685205,0.0,0.0,0.344859453685205,0.344859453685205,1.03457836105561,1.03457836105561,0.0,0.0,0.305086709985551,0.199850656445728,0.150203179883516,0.545322645474184,0.0259853485730059,-0.15,0.166666666666667,0.803333333333333,0.0,1.6,0,1,-3,-2,0,-2,-3,-3.0,-1.0,-1.0,-3.0,-4.0,7.0,-4.0,-3.0,-1.0,-1.0,-2.0,4.0,-3.0,-2.0,1.0,1.0,0.0,-2.0,7.0,-1.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.67,2.47,3.9,2.05,1.84,2.0,-1.66,1.84,-1.07,1.15,-1.39,0.67,1.06,0.67,2.44,0.75,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3333333333333,0.0,16.6666666666667,0.0,16.6666666666667,0.0,0.0,8.33333333333333,0.467617928116524,0.233808964058262,0.0,0.0,0.0,0.0,0.0,0.935235856233048,0.0,0.0,0.467617928116524,0.0,0.0,0.0,0.246587919573834,0.317235295045015,0.202367821322889,0.760203374330144,0.420443833446628,-0.0583333333333333,0.0833333333333333,0.97,130.0,2.3525,-2,-1,-3,-2,-1,-2,-1,-1.0,-1.0,-1.0,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,0.0,-3.0,-1.0,-3.0,-1.0,-4.0,-1.0,-4.0,2.0,-3.0,-1.0,7.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,-0.17,-4.28,-0.72,-4.28,-1.12,-0.4,3.05,1.04,2.5,-3.5,1.99,-0.17,1.84,0.84,0.27,-2.54,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,9.09090909090909,9.09090909090909,0.0,0.0,0.0,36.3636363636364,0.0,9.09090909090909,0.0,9.09090909090909,18.1818181818182,0.222199497322895,0.222199497322895,0.0,0.0,0.0,0.222199497322895,0.222199497322895,0.0,0.0,0.0,0.88879798929158,0.0,0.222199497322895,0.0,0.283802377259889,0.220985274461567,0.27301285095565,-0.153611438514269,0.159555713985579,-0.390909090909091,0.272727272727273,0.790909090909091,35.4545454545455,1.93909090909091,-3,-2,2,7,-2,0,2,-3.0,-1.0,-1.0,-1.0,0.0,-3.0,-3.0,-1.0,-3.0,-1.0,-3.0,0.0,-4.0,-2.0,2.0,-1.0,-1.0,-3.0,7.0,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-1.47,3.52,1.99,2.47,1.84,2.0,-3.89,-1.71,0.93,1.93,-2.46,0.75,0.43,2.0,0.27,0.0,0.0,0.0,0.0,0.0
50,30.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.406156626709362,0.0,0.609234940064043,0.203078313354681,0.406156626709362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3304852743947,0.158958467768858,0.307477944481761,0.733189106065481,0.202501844637382,0.64,0.0,0.961,0.0,4.421,-3,-1,-2,-2,-2,0,-2,-3.0,0.0,0.0,-3.0,-3.0,-2.0,-2.0,-3.0,-3.0,0.0,-3.0,-1.0,-3.0,-1.0,-2.0,-1.0,2.0,-3.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-2.65,3.52,1.99,3.05,1.04,1.61,2.05,0.36,2.5,-3.5,1.99,-0.17,3.71,-0.25,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5714285714286,0.0,0.0,0.0,0.0,14.2857142857143,14.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657409803307333,0.0,0.0,0.0,0.328704901653667,0.328704901653667,0.328704901653667,0.256008119221138,0.203718728599925,0.21156825052527,-0.239898385810697,0.146858383414421,-1.28571428571429,0.142857142857143,0.994285714285714,152.857142857143,-1.09571428571429,-4,-1,-2,-1,0,-3,-1,-1.0,-3.0,-2.0,-2.0,1.0,-4.0,11.0,2.0,-1.0,-2.0,-2.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,0.84,0.75,-1.46,-2.59,-1.49,0.84,-4.36,0.59,-2.18,-1.12,-1.46,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
